"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08236","茨城県","小美玉市","山野","高浜(茨城)","2H～",4000000,350,"ほぼ長方形",23.5,105,"1990年","木造","住宅","","南東","市道",6,"非線引き",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08302","茨城県","東茨城郡茨城町","大字大戸","","",18000000,275,"","",130,"2006年","木造","","","北","公道",6.5,"１低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08302","茨城県","東茨城郡茨城町","大字長岡","水戸","",17000000,200,"","",100,"2023年","木造","","","南東","公道",6,"１低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08302","茨城県","東茨城郡茨城町","大字長岡","水戸","",14000000,400,"","",140,"2008年","木造","","","北","公道",3.5,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字飯沼","岩間","2H～",3800000,440,"ほぼ整形",8,110,"","木造","住宅","住宅","南","県道",7.5,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字大戸","赤塚","1H30～2H",15000000,280,"長方形",12,95,"2023年","木造","住宅","住宅","西","町道",4,"調整区域",60,200,"2023年第3四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字小堤","赤塚","2H～",7000000,230,"長方形",10.5,60,"2004年","木造","店舗","店舗","北西","町道",10,"調整区域",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字小堤","涸沼","2H～",600000,400,"長方形",14,"","","","","住宅","東","町道",2.7,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字小堤","水戸","2H～",5000000,560,"長方形",20.6,155,"1989年","軽量鉄骨造","住宅","","南","町道",2,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字小堤","水戸","2H～",100000,700,"ほぼ長方形",20,150,"1972年","木造","住宅、店舗","住宅","西","県道",11,"調整区域",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字上石崎","涸沼","2H～",1000000,"2,000㎡以上","ほぼ台形","","","","","","その他","西","私道",3,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字上石崎","涸沼","1H30～2H",2500000,260,"不整形",27,55,"1991年","木造","共同住宅、事務所","住宅","南西","県道",12,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字木部","岩間","1H30～2H",3000000,710,"ほぼ長方形",19,"","","","","","西","町道",8,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","桜の郷","赤塚","1H30～2H",36000000,230,"ほぼ正方形",14,95,"2023年","軽量鉄骨造","住宅","住宅","北西","町道",12,"２種住居",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","桜の郷","赤塚","1H30～2H",42000000,210,"長方形",12.5,120,"2023年","軽量鉄骨造","住宅","住宅","北東","町道",6,"２種住居",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","桜の郷","赤塚","1H30～2H",39000000,230,"長方形",16,95,"2023年","木造","住宅","住宅","南東","町道",6,"２種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","桜の郷","水戸","2H～",35000000,220,"正方形",13,110,"2023年","鉄骨造","住宅","住宅","南西","市道",6,"２種住居",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","桜の郷","水戸","2H～",32000000,230,"正方形",15,85,"2023年","軽量鉄骨造","住宅","住宅","南東","市道",6,"２種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","桜の郷","水戸","2H～",42000000,210,"長方形",15,85,"2023年","軽量鉄骨造","住宅","住宅","南東","市道",6,"２種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","桜の郷","水戸","2H～",42000000,220,"長方形",15,115,"2023年","軽量鉄骨造","住宅","住宅","北西","市道",6,"２種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","桜の郷","水戸","2H～",38000000,230,"長方形",16.5,95,"2022年","木造","住宅","住宅","南東","市道",6,"２種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字長岡","涸沼","2H～",3000000,105,"ほぼ整形",10,40,"1975年","木造","住宅","住宅","北東","町道",4,"１種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字長岡","水戸","2H～",10000000,250,"ほぼ台形",15,95,"1997年","木造","住宅","住宅","南東","町道",5,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字長岡","水戸","1H30～2H",61000000,370,"長方形",17,115,"2023年","","","住宅","北","町道",12,"調整区域",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08302","茨城県","東茨城郡茨城町","大字長岡","水戸","1H30～2H",19000000,"2,000㎡以上","不整形",48,800,"1986年","鉄骨造","事務所、倉庫","","北西","国道",26,"１種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字宮ヶ崎","鹿島旭","1H30～2H",850000,1400,"ほぼ長方形","",210,"1980年","木造","住宅、その他","その他","南東","私道",4,"調整区域",60,200,"2023年第1四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字若宮","水戸","1H30～2H",380000,360,"長方形",11,270,"","鉄骨造","","倉庫","北西","県道",33,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08302","茨城県","東茨城郡茨城町","大字若宮","水戸","1H30～2H",190000,180,"長方形",5.3,85,"1992年","鉄骨造","事務所","事務所","北西","県道",8,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08302","茨城県","東茨城郡茨城町","大字若宮","水戸","1H30～2H",4000000,"2,000㎡以上","不整形",38,910,"1992年","鉄骨造","事務所、倉庫","事務所","北西","県道",8,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08309","茨城県","東茨城郡大洗町","大貫町","大洗",25,18000000,205,"","",100,"","木造","","","北","公道",5,"１種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08309","茨城県","東茨城郡大洗町","和銅","大洗",20,23000000,150,"","",110,"2023年","木造","","","南","公道",6,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08309","茨城県","東茨城郡大洗町","和銅","大洗",20,20000000,150,"","",110,"","","","","北","",6,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08309","茨城県","東茨城郡大洗町","磯浜町","大洗",15,20000000,995,"","",275,"1977年","ＲＣ","","","南","公道",4,"１中住専",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08309","茨城県","東茨城郡大洗町","磯浜町","大洗",15,2800000,185,"","",50,"","木造","","","北東","公道",3,"１中住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08309","茨城県","東茨城郡大洗町","磯浜町","大洗",25,9900000,615,"","",180,"1983年","木造","","","","","","１種住居",80,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","磯浜町","大洗","30分～60分",20000000,270,"不整形",6,100,"2023年","木造","住宅","住宅","北西","町道",10.5,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","磯浜町","大洗",5,1500000,135,"長方形","",90,"1963年","","","その他","北西","私道",22,"近隣商業",80,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","磯浜町","涸沼","30分～60分",13000000,1700,"不整形",21,240,"1981年","鉄骨造","作業場、店舗","工場","南東","町道",13,"調整区域",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","大貫町","大洗","30分～60分",79000000,1200,"長方形",21.8,220,"2010年","木造","その他","事務所","北西","町道",6,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","大貫町","大洗",26,32000000,550,"ほぼ整形",19,270,"2009年","木造","住宅","住宅","東","町道",7,"１種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","大貫町","大洗",14,2700000,120,"ほぼ長方形",10,30,"2009年","木造","その他","倉庫","北西","町道",8,"１種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","大貫町","大洗",11,30000000,170,"長方形",12,110,"2016年","木造","住宅","住宅","北東","県道",24,"１種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","大貫町","大洗","30分～60分",34000000,360,"不整形","",120,"2023年","木造","住宅","住宅","西","町道",6,"１中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08309","茨城県","東茨城郡大洗町","神山町","大洗","30分～60分",13000000,1100,"ほぼ整形","50.0m以上",390,"2011年","木造","事務所","事務所","南西","町道",15,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08309","茨城県","東茨城郡大洗町","桜道","大洗",1,60000000,280,"長方形",13,230,"1986年","","","","北東","道路","","商業",80,400,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字粟","静","1H30～2H",6100000,1200,"ほぼ台形",28,210,"1994年","木造","住宅","住宅","西","国道",12,"都計外","","","2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字石塚","赤塚","2H～",1000000,250,"不整形","","","","","","倉庫","南西","市道",4,"１低住専",60,80,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字石塚","赤塚","2H～",14000000,1300,"ほぼ台形",34,290,"1989年","木造","住宅、店舗","その他","南西","市道",6.6,"１低住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字石塚","赤塚","2H～",4000000,200,"ほぼ長方形","",95,"1991年","木造","住宅","住宅","南","区画街路",6,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字石塚","赤塚","2H～",6000000,200,"不整形",9.5,85,"1998年","木造","住宅","","北","市道",4.4,"非線引き",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字石塚","静","1H30～2H",2800000,1100,"長方形",19,100,"1948年","木造","住宅","住宅","北東","国道",10,"１種住居",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字上青山","赤塚","2H～",6000000,400,"ほぼ整形",14,195,"1994年","木造","住宅","住宅","東","町道",11,"都計外","","","2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字上入野","赤塚","1H30～2H",500000,940,"ほぼ整形",26,120,"1984年","軽量鉄骨造","住宅","住宅","南","市道",5,"都計外",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字上入野","赤塚","1H30～2H",25000000,450,"ほぼ長方形",15,85,"","","","","南","市道",6,"都計外",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字那珂西","赤塚","1H30～2H",16000000,220,"正方形",15,100,"2022年","木造","住宅","住宅","南東","町道",3,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08310","茨城県","東茨城郡城里町","大字孫根","常陸大宮","1H30～2H",2100000,650,"不整形",47.3,90,"1996年","木造","住宅","住宅","北西","町道",3.4,"都計外","","","2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08341","茨城県","那珂郡東海村","白方中央","東海","",20000000,215,"","",60,"2023年","木造","","","北東","公道",4,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08341","茨城県","那珂郡東海村","白方中央","東海","",20000000,205,"","",55,"2023年","木造","","","北東","公道",4,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08341","茨城県","那珂郡東海村","大字石神外宿","東海","",19000000,155,"","",100,"2022年","木造","","","北東","公道",15.1,"２種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08341","茨城県","那珂郡東海村","舟石川駅西","東海",10,14000000,275,"","",145,"1991年","ＲＣ","","","西","公道",6,"１低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08341","茨城県","那珂郡東海村","舟石川駅東","東海",10,30000000,400,"","",150,"2002年","軽量鉄骨造","","","南西","公道",16,"２種住居",60,200,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08341","茨城県","那珂郡東海村","舟石川駅東","","",23000000,330,"","",135,"2004年","木造","","","","","","１中住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字石神内宿","東海",20,35000000,210,"ほぼ長方形",12,115,"2022年","軽量鉄骨造","住宅","住宅","南西","村道",6,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字石神内宿","東海",20,40000000,210,"台形",15.5,115,"2022年","軽量鉄骨造","住宅","住宅","北西","村道",6,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字石神外宿","東海","30分～60分",4000000,650,"不整形",5,185,"","","","事務所","南","村道",4.5,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字石神外宿","東海",19,19000000,165,"台形",12,100,"2022年","木造","住宅","住宅","南東","県道",16.5,"２種住居",60,150,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字白方","東海","30分～60分",22000000,500,"長方形",19,280,"1989年","鉄骨造","住宅、作業場","工場","南西","村道",12,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字白方","東海",18,18000000,230,"ほぼ台形",13,135,"2007年","木造","住宅","住宅","南","村道",4.5,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字白方","東海","30分～60分",8000000,670,"ほぼ長方形",18,"","","","","","西","村道",7,"調整区域",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","白方中央","東海",23,20000000,210,"長方形",12.5,100,"2023年","木造","住宅","住宅","北東","村道",4,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字須和間","東海","30分～60分",6000000,170,"ほぼ長方形",13,95,"1996年","木造","住宅","住宅","東","村道",6,"調整区域",60,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字須和間","東海","30分～60分",2000000,220,"長方形",14,80,"1977年","木造","住宅","住宅","北東","村道",6.3,"調整区域",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字須和間","東海","30分～60分",2700000,220,"ほぼ正方形",15,100,"1978年","木造","住宅","その他","南西","村道",6,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字須和間","東海","30分～60分",5800000,210,"ほぼ正方形",14,105,"1990年","木造","住宅","住宅","南西","村道",12,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字須和間","東海","30分～60分",44000000,195,"ほぼ長方形",13.5,120,"2023年","軽量鉄骨造","住宅","","南西","道路",6,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字須和間","東海","30分～60分",44000000,530,"長方形",24,95,"2023年","木造","住宅","住宅","北東","村道",5,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字須和間","東海","30分～60分",6200000,220,"長方形",16,85,"1979年","木造","住宅","住宅","西","村道",6,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","東海","東海",16,17000000,135,"長方形",7.5,100,"2022年","木造","住宅","住宅","南","村道",4,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","東海","東海",10,23000000,165,"ほぼ長方形",12,100,"2022年","木造","住宅","住宅","北西","村道",4,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","東海","東海",13,25000000,240,"ほぼ長方形",14,100,"2022年","木造","住宅","住宅","北","村道",6,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字豊岡","東海","30分～60分",94000000,"2,000㎡以上","ほぼ台形","50.0m以上",340,"2018年","鉄骨造","事務所、作業場、その他","","西","国道",22.1,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字豊岡","東海","30分～60分",21000000,460,"ほぼ正方形",21,185,"1995年","木造","住宅","住宅","北西","村道",5.5,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","豊白","東海",13,30000000,960,"ほぼ長方形",19,220,"1998年","軽量鉄骨造","共同住宅","住宅","北東","村道",4,"１低住専",40,80,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","豊白","東海",18,13000000,165,"長方形",10,110,"1986年","木造","住宅","住宅","南東","道路",4,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字舟石川","東海",25,49000000,500,"ほぼ長方形",14.7,135,"2024年","木造","住宅","","西","村道",4,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","舟石川駅西","東海",6,58000000,1900,"ほぼ長方形","50.0m以上",260,"2022年","鉄骨造","店舗","店舗","南西","県道",22,"２種住居",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08341","茨城県","那珂郡東海村","舟石川駅西","東海",4,44000000,240,"長方形",14.5,100,"2023年","軽量鉄骨造","住宅","住宅","南東","村道",16,"２種住居",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","舟石川駅西","東海",7,14000000,270,"ほぼ長方形",18,145,"1991年","軽量鉄骨造","住宅","住宅","南","村道",6,"１低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","舟石川駅東","東海",9,23000000,330,"ほぼ台形",15,130,"2004年","木造","住宅","住宅","北東","村道",6,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08341","茨城県","那珂郡東海村","大字村松","東海","30分～60分",8000000,430,"ほぼ台形",25,310,"1984年","鉄骨造","住宅、店舗","店舗","北東","県道",14,"２種住居",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字村松","東海",19,9500000,290,"ほぼ長方形",16,150,"1991年","軽量鉄骨造","住宅","住宅","北西","村道",6.5,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","工業地","08341","茨城県","那珂郡東海村","大字村松","東海","30分～60分",72000000,980,"ほぼ長方形",34,350,"1986年","鉄骨造","工場","工場","南東","村道",9,"工業",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字村松","東海",24,10000000,210,"台形",12,115,"1988年","木造","住宅","住宅","北","村道",4,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","大字村松","東海","30分～60分",35000000,360,"ほぼ整形",19,120,"","","","住宅","北西","村道",1.8,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08341","茨城県","那珂郡東海村","村松北","東海",28,5000000,240,"ほぼ正方形",14,120,"1979年","木造","住宅","住宅","南西","村道",5.5,"１低住専",40,80,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08364","茨城県","久慈郡大子町","大字池田","常陸大子",23,20000000,1300,"ほぼ整形","",200,"1997年","木造","住宅、店舗","事務所","西","国道",13.2,"１種住居",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08364","茨城県","久慈郡大子町","大字大沢","上小川","30分～60分",1000000,350,"ほぼ長方形",18,"","","木造","住宅","","北西","道路",2.4,"都計外","","","2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08364","茨城県","久慈郡大子町","大字上金沢","常陸大子","1H30～2H",3000000,280,"ほぼ整形",20,90,"1988年","鉄骨造","住宅","住宅","南東","国道",14,"都計外","","","2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08364","茨城県","久慈郡大子町","大字川山","下野宮","30分～60分",7500000,480,"ほぼ長方形",27.5,65,"2000年","木造","住宅","住宅","西","町道",3,"都計外","","","2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08364","茨城県","久慈郡大子町","大字頃藤","上小川",20,1000000,580,"ほぼ整形",40,95,"1975年","木造","住宅","住宅","南西","道路",3,"都計外","","","2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08364","茨城県","久慈郡大子町","大字西金","西金",9,4500000,490,"長方形",13,200,"1971年","木造","住宅","住宅","東","町道",5,"都計外","","","2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08364","茨城県","久慈郡大子町","大字大子","常陸大子",8,1100000,140,"ほぼ長方形",7.6,"","","","","その他","西","県道",7.4,"近隣商業",80,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08364","茨城県","久慈郡大子町","大字大子","常陸大子",4,6000000,590,"ほぼ長方形",16.4,"","","","","その他","南","町道",7.5,"商業",80,400,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08442","茨城県","稲敷郡美浦村","大字信太","ひたち野うしく","1H30～2H",13000000,200,"","",110,"1987年","木造","","","北東","公道",4.8,"２種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字受領","土浦","2H～",100000,180,"ほぼ長方形",7,"","","","","その他","北","村道",4,"調整区域","","","2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字大谷","土浦","2H～",9800000,210,"不整形",5,100,"","木造","住宅","住宅","西","村道",12,"調整区域","","","2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字興津","土浦","2H～",20000000,890,"不整形","50.0m以上","","","","","住宅","西","村道",6,"調整区域","","","2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字興津","土浦","2H～",4000000,490,"長方形",20,125,"","鉄骨造","その他","工場","南東","村道",6,"調整区域","","","2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字木原","荒川沖","2H～",3400000,110,"不整形",10,70,"","木造","住宅","住宅","北","村道",5,"調整区域","","","2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字木原","土浦","2H～",3000000,200,"長方形",9,110,"","木造","住宅","住宅","南","村道",6,"調整区域","","","2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","郷中","土浦","2H～",700000,"2,000㎡以上","不整形",12,"","","","","その他","東","村道",3,"調整区域","","","2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","郷中","土浦","2H～",27000000,230,"不整形",15,"","","","","住宅","南東","村道",5,"調整区域","","","2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字土浦","土浦","2H～",1000000,990,"ほぼ整形",31,"","","","","","東","町道",5,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字土屋","土浦","2H～",4500000,330,"不整形",15,125,"","木造","住宅","その他","南西","県道",8,"調整区域","","","2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08442","茨城県","稲敷郡美浦村","大字土屋","土浦","2H～",2500000,210,"長方形",11,45,"","木造","住宅","住宅","東","村道",5,"調整区域","","","2023年第3四半期",""
